Dataset,Set,Approach,Metric,Value,Method,File,Specs
Earnings-21,,Baseline,Coverage,0.99715,,4387332,ecapa_ahc
Earnings-21,,Baseline,DER,0.52285,,4397800,ecapa_ahc
Earnings-21,,Baseline,JER,0.90995,,4397800,ecapa_ahc
Earnings-21,,Baseline,Purity,0.53346,,4397800,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.97921,,4397800,ecapa_ahc
Earnings-21,,Baseline,DER,0.23162,,4386541,ecapa_ahc
Earnings-21,,Baseline,JER,0.68074,,4386541,ecapa_ahc
Earnings-21,,Baseline,Purity,0.80496,,4386541,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9961,,4386541,ecapa_ahc
Earnings-21,,Baseline,DER,0.17895,,4387865,ecapa_ahc
Earnings-21,,Baseline,JER,0.68723,,4387865,ecapa_ahc
Earnings-21,,Baseline,Purity,0.85838,,4387865,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9948,,4387865,ecapa_ahc
Earnings-21,,Baseline,DER,0.56369,,4366302,ecapa_ahc
Earnings-21,,Baseline,JER,0.93534,,4366302,ecapa_ahc
Earnings-21,,Baseline,Purity,0.46399,,4366302,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.89398,,4366302,ecapa_ahc
Earnings-21,,Baseline,DER,0.75653,,4394084,ecapa_ahc
Earnings-21,,Baseline,JER,0.95266,,4394084,ecapa_ahc
Earnings-21,,Baseline,Purity,0.32375,,4394084,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9847,,4394084,ecapa_ahc
Earnings-21,,Baseline,DER,0.2233,,4364366,ecapa_ahc
Earnings-21,,Baseline,JER,0.76464,,4364366,ecapa_ahc
Earnings-21,,Baseline,Purity,0.83701,,4364366,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.92533,,4364366,ecapa_ahc
Earnings-21,,Baseline,DER,0.19905,,4361631,ecapa_ahc
Earnings-21,,Baseline,JER,0.86449,,4361631,ecapa_ahc
Earnings-21,,Baseline,Purity,0.89104,,4361631,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.99653,,4361631,ecapa_ahc
Earnings-21,,Baseline,DER,0.74169,,4397829,ecapa_ahc
Earnings-21,,Baseline,JER,0.97685,,4397829,ecapa_ahc
Earnings-21,,Baseline,Purity,0.29207,,4397829,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.99816,,4397829,ecapa_ahc
Earnings-21,,Baseline,DER,0.22901,,4344338,ecapa_ahc
Earnings-21,,Baseline,JER,0.8286,,4344338,ecapa_ahc
Earnings-21,,Baseline,Purity,0.81996,,4344338,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.94612,,4344338,ecapa_ahc
Earnings-21,,Baseline,DER,0.30108,,4392809,ecapa_ahc
Earnings-21,,Baseline,JER,0.77503,,4392809,ecapa_ahc
Earnings-21,,Baseline,Purity,0.74515,,4392809,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.96382,,4392809,ecapa_ahc
Earnings-21,,Baseline,DER,0.53142,,4385939,ecapa_ahc
Earnings-21,,Baseline,JER,0.95781,,4385939,ecapa_ahc
Earnings-21,,Baseline,Purity,0.5001,,4385939,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.97694,,4385939,ecapa_ahc
Earnings-21,,Baseline,DER,0.30259,,4384744,ecapa_ahc
Earnings-21,,Baseline,JER,0.83164,,4384744,ecapa_ahc
Earnings-21,,Baseline,Purity,0.78737,,4384744,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.98339,,4384744,ecapa_ahc
Earnings-21,,Baseline,DER,0.726,,4360366,ecapa_ahc
Earnings-21,,Baseline,JER,0.96494,,4360366,ecapa_ahc
Earnings-21,,Baseline,Purity,0.3052,,4360366,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.95915,,4360366,ecapa_ahc
Earnings-21,,Baseline,DER,0.23714,,4360674,ecapa_ahc
Earnings-21,,Baseline,JER,0.85867,,4360674,ecapa_ahc
Earnings-21,,Baseline,Purity,0.80041,,4360674,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9656,,4360674,ecapa_ahc
Earnings-21,,Baseline,DER,0.62372,,4366893,ecapa_ahc
Earnings-21,,Baseline,JER,0.93196,,4366893,ecapa_ahc
Earnings-21,,Baseline,Purity,0.42721,,4366893,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.91523,,4366893,ecapa_ahc
Earnings-21,,Baseline,DER,0.28476,,4385388,ecapa_ahc
Earnings-21,,Baseline,JER,0.88025,,4385388,ecapa_ahc
Earnings-21,,Baseline,Purity,0.76473,,4385388,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.96395,,4385388,ecapa_ahc
Earnings-21,,Baseline,DER,0.07458,,4374910,ecapa_ahc
Earnings-21,,Baseline,JER,0.08251,,4374910,ecapa_ahc
Earnings-21,,Baseline,Purity,0.98966,,4374910,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.98966,,4374910,ecapa_ahc
Earnings-21,,Baseline,DER,0.30295,,4363614,ecapa_ahc
Earnings-21,,Baseline,JER,0.90165,,4363614,ecapa_ahc
Earnings-21,,Baseline,Purity,0.75999,,4363614,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9961,,4363614,ecapa_ahc
Earnings-21,,Baseline,DER,0.44955,,4382825,ecapa_ahc
Earnings-21,,Baseline,JER,0.9299,,4382825,ecapa_ahc
Earnings-21,,Baseline,Purity,0.58933,,4382825,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.98372,,4382825,ecapa_ahc
Earnings-21,,Baseline,DER,0.62253,,4385072,ecapa_ahc
Earnings-21,,Baseline,JER,0.95612,,4385072,ecapa_ahc
Earnings-21,,Baseline,Purity,0.41114,,4385072,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.9961,,4385072,ecapa_ahc
Earnings-21,,Baseline,DER,0.54969,,4367535,ecapa_ahc
Earnings-21,,Baseline,JER,0.91555,,4367535,ecapa_ahc
Earnings-21,,Baseline,Purity,0.49755,,4367535,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.97285,,4367535,ecapa_ahc
Earnings-21,,Baseline,DER,0.50057,,4330115,ecapa_ahc
Earnings-21,,Baseline,JER,0.89604,,4330115,ecapa_ahc
Earnings-21,,Baseline,Purity,0.52587,,4330115,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.95535,,4330115,ecapa_ahc
Earnings-21,,Baseline,DER,0.4979,,4384964,ecapa_ahc
Earnings-21,,Baseline,JER,0.94209,,4384964,ecapa_ahc
Earnings-21,,Baseline,Purity,0.70723,,4384964,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.90313,,4384964,ecapa_ahc
Earnings-21,,Baseline,DER,0.60349,,4389907,ecapa_ahc
Earnings-21,,Baseline,JER,0.90974,,4389907,ecapa_ahc
Earnings-21,,Baseline,Purity,0.46016,,4389907,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.90091,,4389907,ecapa_ahc
Earnings-21,,Baseline,DER,0.46328,,4344866,ecapa_ahc
Earnings-21,,Baseline,JER,0.87667,,4344866,ecapa_ahc
Earnings-21,,Baseline,Purity,0.57927,,4344866,ecapa_ahc
Earnings-21,,Baseline,Coverage,0.95551,,4344866,ecapa_ahc
Earnings-21,,Baseline,DER,0.38674,,4367318,ecapa_sc
Earnings-21,,Baseline,JER,0.82881,,4367318,ecapa_sc
Earnings-21,,Baseline,Purity,0.65116,,4367318,ecapa_sc
Earnings-21,,Baseline,Coverage,0.98944,,4367318,ecapa_sc
Earnings-21,,Baseline,DER,0.60651,,4346923,ecapa_sc
Earnings-21,,Baseline,JER,0.93806,,4346923,ecapa_sc
Earnings-21,,Baseline,Purity,0.452,,4346923,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99541,,4346923,ecapa_sc
Earnings-21,,Baseline,DER,0.26294,,4320211,ecapa_sc
Earnings-21,,Baseline,JER,0.86064,,4320211,ecapa_sc
Earnings-21,,Baseline,Purity,0.76892,,4320211,ecapa_sc
Earnings-21,,Baseline,Coverage,0.94803,,4320211,ecapa_sc
Earnings-21,,Baseline,DER,0.27899,,4359971,ecapa_sc
Earnings-21,,Baseline,JER,0.85654,,4359971,ecapa_sc
Earnings-21,,Baseline,Purity,0.78467,,4359971,ecapa_sc
Earnings-21,,Baseline,Coverage,0.96798,,4359971,ecapa_sc
Earnings-21,,Baseline,DER,0.60273,,4387383,ecapa_sc
Earnings-21,,Baseline,JER,0.8689,,4387383,ecapa_sc
Earnings-21,,Baseline,Purity,0.57475,,4387383,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99963,,4387383,ecapa_sc
Earnings-21,,Baseline,DER,0.64036,,4384683,ecapa_sc
Earnings-21,,Baseline,JER,0.91015,,4384683,ecapa_sc
Earnings-21,,Baseline,Purity,0.39217,,4384683,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99704,,4384683,ecapa_sc
Earnings-21,,Baseline,DER,0.21144,,4365024,ecapa_sc
Earnings-21,,Baseline,JER,0.88096,,4365024,ecapa_sc
Earnings-21,,Baseline,Purity,0.82924,,4365024,ecapa_sc
Earnings-21,,Baseline,Coverage,0.98061,,4365024,ecapa_sc
Earnings-21,,Baseline,DER,0.21181,,4383161,ecapa_sc
Earnings-21,,Baseline,JER,0.89556,,4383161,ecapa_sc
Earnings-21,,Baseline,Purity,0.83546,,4383161,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97012,,4383161,ecapa_sc
Earnings-21,,Baseline,DER,0.46511,,4384198,ecapa_sc
Earnings-21,,Baseline,JER,0.86426,,4384198,ecapa_sc
Earnings-21,,Baseline,Purity,0.56096,,4384198,ecapa_sc
Earnings-21,,Baseline,Coverage,0.96237,,4384198,ecapa_sc
Earnings-21,,Baseline,DER,0.30553,,4375653,ecapa_sc
Earnings-21,,Baseline,JER,0.87523,,4375653,ecapa_sc
Earnings-21,,Baseline,Purity,0.76219,,4375653,ecapa_sc
Earnings-21,,Baseline,Coverage,0.9924,,4375653,ecapa_sc
Earnings-21,,Baseline,DER,0.25013,,4359732,ecapa_sc
Earnings-21,,Baseline,JER,0.89059,,4359732,ecapa_sc
Earnings-21,,Baseline,Purity,0.79623,,4359732,ecapa_sc
Earnings-21,,Baseline,Coverage,0.93742,,4359732,ecapa_sc
Earnings-21,,Baseline,DER,0.25895,,4360717,ecapa_sc
Earnings-21,,Baseline,JER,0.90076,,4360717,ecapa_sc
Earnings-21,,Baseline,Purity,0.78286,,4360717,ecapa_sc
Earnings-21,,Baseline,Coverage,0.94307,,4360717,ecapa_sc
Earnings-21,,Baseline,DER,0.29054,,4346818,ecapa_sc
Earnings-21,,Baseline,JER,0.90523,,4346818,ecapa_sc
Earnings-21,,Baseline,Purity,0.7585,,4346818,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97946,,4346818,ecapa_sc
Earnings-21,,Baseline,DER,0.28607,,4368670,ecapa_sc
Earnings-21,,Baseline,JER,0.93272,,4368670,ecapa_sc
Earnings-21,,Baseline,Purity,0.76986,,4368670,ecapa_sc
Earnings-21,,Baseline,Coverage,0.95331,,4368670,ecapa_sc
Earnings-21,,Baseline,DER,0.28076,,4365948,ecapa_sc
Earnings-21,,Baseline,JER,0.77448,,4365948,ecapa_sc
Earnings-21,,Baseline,Purity,0.75296,,4365948,ecapa_sc
Earnings-21,,Baseline,Coverage,0.91995,,4365948,ecapa_sc
Earnings-21,,Baseline,DER,0.20081,,4366522,ecapa_sc
Earnings-21,,Baseline,JER,0.68908,,4366522,ecapa_sc
Earnings-21,,Baseline,Purity,0.87987,,4366522,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99681,,4366522,ecapa_sc
Earnings-21,,Baseline,DER,0.21634,,4341191,ecapa_sc
Earnings-21,,Baseline,JER,0.89146,,4341191,ecapa_sc
Earnings-21,,Baseline,Purity,0.82843,,4341191,ecapa_sc
Earnings-21,,Baseline,Coverage,0.98025,,4341191,ecapa_sc
Earnings-21,,Baseline,DER,0.2364,,4366429,ecapa_sc
Earnings-21,,Baseline,JER,0.88121,,4366429,ecapa_sc
Earnings-21,,Baseline,Purity,0.80389,,4366429,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97118,,4366429,ecapa_sc
Earnings-21,,Baseline,DER,0.26342,,4387332,ecapa_sc
Earnings-21,,Baseline,JER,0.73827,,4387332,ecapa_sc
Earnings-21,,Baseline,Purity,0.77744,,4387332,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99784,,4387332,ecapa_sc
Earnings-21,,Baseline,DER,0.26394,,4397800,ecapa_sc
Earnings-21,,Baseline,JER,0.83285,,4397800,ecapa_sc
Earnings-21,,Baseline,Purity,0.81946,,4397800,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99385,,4397800,ecapa_sc
Earnings-21,,Baseline,DER,0.22802,,4386541,ecapa_sc
Earnings-21,,Baseline,JER,0.68504,,4386541,ecapa_sc
Earnings-21,,Baseline,Purity,0.80828,,4386541,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99987,,4386541,ecapa_sc
Earnings-21,,Baseline,DER,0.1774,,4387865,ecapa_sc
Earnings-21,,Baseline,JER,0.64853,,4387865,ecapa_sc
Earnings-21,,Baseline,Purity,0.85977,,4387865,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99999,,4387865,ecapa_sc
Earnings-21,,Baseline,DER,0.54348,,4366302,ecapa_sc
Earnings-21,,Baseline,JER,0.93974,,4366302,ecapa_sc
Earnings-21,,Baseline,Purity,0.48349,,4366302,ecapa_sc
Earnings-21,,Baseline,Coverage,0.8926,,4366302,ecapa_sc
Earnings-21,,Baseline,DER,0.5204,,4394084,ecapa_sc
Earnings-21,,Baseline,JER,0.83268,,4394084,ecapa_sc
Earnings-21,,Baseline,Purity,0.61426,,4394084,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97874,,4394084,ecapa_sc
Earnings-21,,Baseline,DER,0.1524,,4364366,ecapa_sc
Earnings-21,,Baseline,JER,0.70818,,4364366,ecapa_sc
Earnings-21,,Baseline,Purity,0.90884,,4364366,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99172,,4364366,ecapa_sc
Earnings-21,,Baseline,DER,0.19722,,4361631,ecapa_sc
Earnings-21,,Baseline,JER,0.86531,,4361631,ecapa_sc
Earnings-21,,Baseline,Purity,0.89278,,4361631,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99319,,4361631,ecapa_sc
Earnings-21,,Baseline,DER,0.53298,,4397829,ecapa_sc
Earnings-21,,Baseline,JER,0.93059,,4397829,ecapa_sc
Earnings-21,,Baseline,Purity,0.5243,,4397829,ecapa_sc
Earnings-21,,Baseline,Coverage,0.93265,,4397829,ecapa_sc
Earnings-21,,Baseline,DER,0.18935,,4344338,ecapa_sc
Earnings-21,,Baseline,JER,0.80667,,4344338,ecapa_sc
Earnings-21,,Baseline,Purity,0.85802,,4344338,ecapa_sc
Earnings-21,,Baseline,Coverage,0.94733,,4344338,ecapa_sc
Earnings-21,,Baseline,DER,0.30017,,4392809,ecapa_sc
Earnings-21,,Baseline,JER,0.77464,,4392809,ecapa_sc
Earnings-21,,Baseline,Purity,0.74611,,4392809,ecapa_sc
Earnings-21,,Baseline,Coverage,0.96448,,4392809,ecapa_sc
Earnings-21,,Baseline,DER,0.46524,,4385939,ecapa_sc
Earnings-21,,Baseline,JER,0.94577,,4385939,ecapa_sc
Earnings-21,,Baseline,Purity,0.56749,,4385939,ecapa_sc
Earnings-21,,Baseline,Coverage,0.95231,,4385939,ecapa_sc
Earnings-21,,Baseline,DER,0.28852,,4384744,ecapa_sc
Earnings-21,,Baseline,JER,0.82568,,4384744,ecapa_sc
Earnings-21,,Baseline,Purity,0.80258,,4384744,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99467,,4384744,ecapa_sc
Earnings-21,,Baseline,DER,0.51957,,4360366,ecapa_sc
Earnings-21,,Baseline,JER,0.92379,,4360366,ecapa_sc
Earnings-21,,Baseline,Purity,0.51777,,4360366,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97669,,4360366,ecapa_sc
Earnings-21,,Baseline,DER,0.23558,,4360674,ecapa_sc
Earnings-21,,Baseline,JER,0.85116,,4360674,ecapa_sc
Earnings-21,,Baseline,Purity,0.80192,,4360674,ecapa_sc
Earnings-21,,Baseline,Coverage,0.93297,,4360674,ecapa_sc
Earnings-21,,Baseline,DER,0.2933,,4366893,ecapa_sc
Earnings-21,,Baseline,JER,0.84167,,4366893,ecapa_sc
Earnings-21,,Baseline,Purity,0.74815,,4366893,ecapa_sc
Earnings-21,,Baseline,Coverage,0.95565,,4366893,ecapa_sc
Earnings-21,,Baseline,DER,0.25096,,4385388,ecapa_sc
Earnings-21,,Baseline,JER,0.86989,,4385388,ecapa_sc
Earnings-21,,Baseline,Purity,0.79877,,4385388,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97652,,4385388,ecapa_sc
Earnings-21,,Baseline,DER,0.06888,,4374910,ecapa_sc
Earnings-21,,Baseline,JER,0.06963,,4374910,ecapa_sc
Earnings-21,,Baseline,Purity,0.99525,,4374910,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99525,,4374910,ecapa_sc
Earnings-21,,Baseline,DER,0.30046,,4363614,ecapa_sc
Earnings-21,,Baseline,JER,0.90366,,4363614,ecapa_sc
Earnings-21,,Baseline,Purity,0.7628,,4363614,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97706,,4363614,ecapa_sc
Earnings-21,,Baseline,DER,0.43465,,4382825,ecapa_sc
Earnings-21,,Baseline,JER,0.93588,,4382825,ecapa_sc
Earnings-21,,Baseline,Purity,0.60471,,4382825,ecapa_sc
Earnings-21,,Baseline,Coverage,0.97937,,4382825,ecapa_sc
Earnings-21,,Baseline,DER,0.30722,,4385072,ecapa_sc
Earnings-21,,Baseline,JER,0.85885,,4385072,ecapa_sc
Earnings-21,,Baseline,Purity,0.73877,,4385072,ecapa_sc
Earnings-21,,Baseline,Coverage,0.9517,,4385072,ecapa_sc
Earnings-21,,Baseline,DER,0.58045,,4367535,ecapa_sc
Earnings-21,,Baseline,JER,0.90501,,4367535,ecapa_sc
Earnings-21,,Baseline,Purity,0.46368,,4367535,ecapa_sc
Earnings-21,,Baseline,Coverage,0.95619,,4367535,ecapa_sc
Earnings-21,,Baseline,DER,0.24733,,4330115,ecapa_sc
Earnings-21,,Baseline,JER,0.81333,,4330115,ecapa_sc
Earnings-21,,Baseline,Purity,0.78461,,4330115,ecapa_sc
Earnings-21,,Baseline,Coverage,0.96435,,4330115,ecapa_sc
Earnings-21,,Baseline,DER,0.42102,,4384964,ecapa_sc
Earnings-21,,Baseline,JER,0.9301,,4384964,ecapa_sc
Earnings-21,,Baseline,Purity,0.77293,,4384964,ecapa_sc
Earnings-21,,Baseline,Coverage,0.94525,,4384964,ecapa_sc
Earnings-21,,Baseline,DER,0.21175,,4389907,ecapa_sc
Earnings-21,,Baseline,JER,0.77271,,4389907,ecapa_sc
Earnings-21,,Baseline,Purity,0.8569,,4389907,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99337,,4389907,ecapa_sc
Earnings-21,,Baseline,DER,0.4851,,4344866,ecapa_sc
Earnings-21,,Baseline,JER,0.86434,,4344866,ecapa_sc
Earnings-21,,Baseline,Purity,0.55681,,4344866,ecapa_sc
Earnings-21,,Baseline,Coverage,0.99341,,4344866,ecapa_sc
Earnings-21,,Baseline,DER,0.5771,,4367318,xvec_ahc
Earnings-21,,Baseline,JER,0.93634,,4367318,xvec_ahc
Earnings-21,,Baseline,Purity,0.45608,,4367318,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99942,,4367318,xvec_ahc
Earnings-21,,Baseline,DER,0.68366,,4346923,xvec_ahc
Earnings-21,,Baseline,JER,0.98171,,4346923,xvec_ahc
Earnings-21,,Baseline,Purity,0.37235,,4346923,xvec_ahc
Earnings-21,,Baseline,Coverage,0.98815,,4346923,xvec_ahc
Earnings-21,,Baseline,DER,0.49794,,4320211,xvec_ahc
Earnings-21,,Baseline,JER,0.94641,,4320211,xvec_ahc
Earnings-21,,Baseline,Purity,0.52705,,4320211,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99892,,4320211,xvec_ahc
Earnings-21,,Baseline,DER,0.53979,,4359971,xvec_ahc
Earnings-21,,Baseline,JER,0.92305,,4359971,xvec_ahc
Earnings-21,,Baseline,Purity,0.50724,,4359971,xvec_ahc
Earnings-21,,Baseline,Coverage,0.94698,,4359971,xvec_ahc
Earnings-21,,Baseline,DER,0.77671,,4387383,xvec_ahc
Earnings-21,,Baseline,JER,0.96675,,4387383,xvec_ahc
Earnings-21,,Baseline,Purity,0.33222,,4387383,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99439,,4387383,xvec_ahc
Earnings-21,,Baseline,DER,0.81782,,4384683,xvec_ahc
Earnings-21,,Baseline,JER,0.97661,,4384683,xvec_ahc
Earnings-21,,Baseline,Purity,0.21183,,4384683,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99338,,4384683,xvec_ahc
Earnings-21,,Baseline,DER,0.48052,,4365024,xvec_ahc
Earnings-21,,Baseline,JER,0.9568,,4365024,xvec_ahc
Earnings-21,,Baseline,Purity,0.55313,,4365024,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99962,,4365024,xvec_ahc
Earnings-21,,Baseline,DER,0.25123,,4383161,xvec_ahc
Earnings-21,,Baseline,JER,0.93094,,4383161,xvec_ahc
Earnings-21,,Baseline,Purity,0.79581,,4383161,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99952,,4383161,xvec_ahc
Earnings-21,,Baseline,DER,0.67779,,4384198,xvec_ahc
Earnings-21,,Baseline,JER,0.96116,,4384198,xvec_ahc
Earnings-21,,Baseline,Purity,0.34183,,4384198,xvec_ahc
Earnings-21,,Baseline,Coverage,0.98896,,4384198,xvec_ahc
Earnings-21,,Baseline,DER,0.42892,,4375653,xvec_ahc
Earnings-21,,Baseline,JER,0.93854,,4375653,xvec_ahc
Earnings-21,,Baseline,Purity,0.6364,,4375653,xvec_ahc
Earnings-21,,Baseline,Coverage,0.9889,,4375653,xvec_ahc
Earnings-21,,Baseline,DER,0.45675,,4359732,xvec_ahc
Earnings-21,,Baseline,JER,0.92466,,4359732,xvec_ahc
Earnings-21,,Baseline,Purity,0.58542,,4359732,xvec_ahc
Earnings-21,,Baseline,Coverage,0.97274,,4359732,xvec_ahc
Earnings-21,,Baseline,DER,0.56795,,4360717,xvec_ahc
Earnings-21,,Baseline,JER,0.96973,,4360717,xvec_ahc
Earnings-21,,Baseline,Purity,0.46521,,4360717,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99981,,4360717,xvec_ahc
Earnings-21,,Baseline,DER,0.3661,,4346818,xvec_ahc
Earnings-21,,Baseline,JER,0.95666,,4346818,xvec_ahc
Earnings-21,,Baseline,Purity,0.68086,,4346818,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99995,,4346818,xvec_ahc
Earnings-21,,Baseline,DER,0.30406,,4368670,xvec_ahc
Earnings-21,,Baseline,JER,0.92835,,4368670,xvec_ahc
Earnings-21,,Baseline,Purity,0.75357,,4368670,xvec_ahc
Earnings-21,,Baseline,Coverage,0.97171,,4368670,xvec_ahc
Earnings-21,,Baseline,DER,0.57262,,4365948,xvec_ahc
Earnings-21,,Baseline,JER,0.92454,,4365948,xvec_ahc
Earnings-21,,Baseline,Purity,0.45108,,4365948,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99871,,4365948,xvec_ahc
Earnings-21,,Baseline,DER,0.3527,,4366522,xvec_ahc
Earnings-21,,Baseline,JER,0.86713,,4366522,xvec_ahc
Earnings-21,,Baseline,Purity,0.721,,4366522,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99978,,4366522,xvec_ahc
Earnings-21,,Baseline,DER,0.46533,,4341191,xvec_ahc
Earnings-21,,Baseline,JER,0.96334,,4341191,xvec_ahc
Earnings-21,,Baseline,Purity,0.57088,,4341191,xvec_ahc
Earnings-21,,Baseline,Coverage,0.9997,,4341191,xvec_ahc
Earnings-21,,Baseline,DER,0.50618,,4366429,xvec_ahc
Earnings-21,,Baseline,JER,0.9607,,4366429,xvec_ahc
Earnings-21,,Baseline,Purity,0.52736,,4366429,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99906,,4366429,xvec_ahc
Earnings-21,,Baseline,DER,0.58164,,4387332,xvec_ahc
Earnings-21,,Baseline,JER,0.82119,,4387332,xvec_ahc
Earnings-21,,Baseline,Purity,0.44824,,4387332,xvec_ahc
Earnings-21,,Baseline,Coverage,0.9768,,4387332,xvec_ahc
Earnings-21,,Baseline,DER,0.55437,,4397800,xvec_ahc
Earnings-21,,Baseline,JER,0.9388,,4397800,xvec_ahc
Earnings-21,,Baseline,Purity,0.49855,,4397800,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99408,,4397800,xvec_ahc
Earnings-21,,Baseline,DER,0.59613,,4386541,xvec_ahc
Earnings-21,,Baseline,JER,0.9041,,4386541,xvec_ahc
Earnings-21,,Baseline,Purity,0.43181,,4386541,xvec_ahc
Earnings-21,,Baseline,Coverage,0.98555,,4386541,xvec_ahc
Earnings-21,,Baseline,DER,0.39407,,4387865,xvec_ahc
Earnings-21,,Baseline,JER,0.87507,,4387865,xvec_ahc
Earnings-21,,Baseline,Purity,0.63818,,4387865,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99949,,4387865,xvec_ahc
Earnings-21,,Baseline,DER,0.71782,,4366302,xvec_ahc
Earnings-21,,Baseline,JER,0.97912,,4366302,xvec_ahc
Earnings-21,,Baseline,Purity,0.3072,,4366302,xvec_ahc
Earnings-21,,Baseline,Coverage,0.98416,,4366302,xvec_ahc
Earnings-21,,Baseline,DER,0.75992,,4394084,xvec_ahc
Earnings-21,,Baseline,JER,0.94285,,4394084,xvec_ahc
Earnings-21,,Baseline,Purity,0.32293,,4394084,xvec_ahc
Earnings-21,,Baseline,Coverage,0.97753,,4394084,xvec_ahc
Earnings-21,,Baseline,DER,0.39803,,4364366,xvec_ahc
Earnings-21,,Baseline,JER,0.89556,,4364366,xvec_ahc
Earnings-21,,Baseline,Purity,0.65112,,4364366,xvec_ahc
Earnings-21,,Baseline,Coverage,0.98626,,4364366,xvec_ahc
Earnings-21,,Baseline,DER,0.58284,,4361631,xvec_ahc
Earnings-21,,Baseline,JER,0.96087,,4361631,xvec_ahc
Earnings-21,,Baseline,Purity,0.4686,,4361631,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99341,,4361631,xvec_ahc
Earnings-21,,Baseline,DER,0.74222,,4397829,xvec_ahc
Earnings-21,,Baseline,JER,0.98112,,4397829,xvec_ahc
Earnings-21,,Baseline,Purity,0.29151,,4397829,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99962,,4397829,xvec_ahc
Earnings-21,,Baseline,DER,0.25732,,4344338,xvec_ahc
Earnings-21,,Baseline,JER,0.89076,,4344338,xvec_ahc
Earnings-21,,Baseline,Purity,0.78701,,4344338,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99962,,4344338,xvec_ahc
Earnings-21,,Baseline,DER,0.49658,,4392809,xvec_ahc
Earnings-21,,Baseline,JER,0.91243,,4392809,xvec_ahc
Earnings-21,,Baseline,Purity,0.54094,,4392809,xvec_ahc
Earnings-21,,Baseline,Coverage,0.99809,,4392809,xvec_ahc
Earnings-21,,Baseline,DER,0.56372,,4385939,xvec_ahc
Earnings-21,,Baseline,JER,0.97177,,4385939,xvec_ahc
Earnings-21,,Baseline,Purity,0.4716,,4385939,xvec_ahc
Earnings-21,,Baseline,Coverage,0.97234,,4385939,xvec_ahc
Earnings-21,,Baseline,DER,0.55599,,4384744,xvec_ahc
Earnings-21,,Baseline,JER,0.94562,,4384744,xvec_ahc
