Dataset,Set,Version,Approach,Metric,Value,Method,File
ThisAmericanLife,,2.1,Global,DER,0.23348,WhisperX,665
ThisAmericanLife,,2.1,Global,JER,0.41008,WhisperX,665
ThisAmericanLife,,2.1,Global,Purity,0.9744,WhisperX,665
ThisAmericanLife,,2.1,Global,Coverage,0.96426,WhisperX,665
ThisAmericanLife,,2.1,Global,DER,0.2745,WhisperX,527
ThisAmericanLife,,2.1,Global,JER,0.46666,WhisperX,527
ThisAmericanLife,,2.1,Global,Purity,0.96828,WhisperX,527
ThisAmericanLife,,2.1,Global,Coverage,0.95583,WhisperX,527
ThisAmericanLife,,2.1,Global,DER,0.25881,WhisperX,548
ThisAmericanLife,,2.1,Global,JER,0.34454,WhisperX,548
ThisAmericanLife,,2.1,Global,Purity,0.95741,WhisperX,548
ThisAmericanLife,,2.1,Global,Coverage,0.94623,WhisperX,548
ThisAmericanLife,,2.1,Global,DER,0.29739,WhisperX,343
ThisAmericanLife,,2.1,Global,JER,0.36004,WhisperX,343
ThisAmericanLife,,2.1,Global,Purity,0.98149,WhisperX,343
ThisAmericanLife,,2.1,Global,Coverage,0.93973,WhisperX,343
ThisAmericanLife,,2.1,Global,DER,0.24449,WhisperX,522
ThisAmericanLife,,2.1,Global,JER,0.2956,WhisperX,522
ThisAmericanLife,,2.1,Global,Purity,0.97994,WhisperX,522
ThisAmericanLife,,2.1,Global,Coverage,0.9722,WhisperX,522
ThisAmericanLife,,2.1,Global,DER,0.26915,WhisperX,403
ThisAmericanLife,,2.1,Global,JER,0.39113,WhisperX,403
ThisAmericanLife,,2.1,Global,Purity,0.92115,WhisperX,403
ThisAmericanLife,,2.1,Global,Coverage,0.91902,WhisperX,403
ThisAmericanLife,,2.1,Global,DER,0.39599,WhisperX,558
ThisAmericanLife,,2.1,Global,JER,0.4905,WhisperX,558
ThisAmericanLife,,2.1,Global,Purity,0.86465,WhisperX,558
ThisAmericanLife,,2.1,Global,Coverage,0.86637,WhisperX,558
ThisAmericanLife,,2.1,Global,DER,0.26056,WhisperX,195
ThisAmericanLife,,2.1,Global,JER,0.37069,WhisperX,195
ThisAmericanLife,,2.1,Global,Purity,0.98608,WhisperX,195
ThisAmericanLife,,2.1,Global,Coverage,0.98134,WhisperX,195
ThisAmericanLife,,2.1,Global,DER,0.24672,WhisperX,524
ThisAmericanLife,,2.1,Global,JER,0.42025,WhisperX,524
ThisAmericanLife,,2.1,Global,Purity,0.94738,WhisperX,524
ThisAmericanLife,,2.1,Global,Coverage,0.94831,WhisperX,524
ThisAmericanLife,,2.1,Global,DER,0.34089,WhisperX,120
ThisAmericanLife,,2.1,Global,JER,0.76918,WhisperX,120
ThisAmericanLife,,2.1,Global,Purity,0.9385,WhisperX,120
ThisAmericanLife,,2.1,Global,Coverage,0.94122,WhisperX,120
ThisAmericanLife,,2.1,Global,DER,0.49042,WhisperX,619
ThisAmericanLife,,2.1,Global,JER,0.71303,WhisperX,619
ThisAmericanLife,,2.1,Global,Purity,0.72084,WhisperX,619
ThisAmericanLife,,2.1,Global,Coverage,0.73121,WhisperX,619
ThisAmericanLife,,2.1,Global,DER,0.23974,WhisperX,493
ThisAmericanLife,,2.1,Global,JER,0.49904,WhisperX,493
ThisAmericanLife,,2.1,Global,Purity,0.97007,WhisperX,493
ThisAmericanLife,,2.1,Global,Coverage,0.97369,WhisperX,493
ThisAmericanLife,,2.1,Global,DER,0.30287,WhisperX,177
ThisAmericanLife,,2.1,Global,JER,0.53388,WhisperX,177
ThisAmericanLife,,2.1,Global,Purity,0.96847,WhisperX,177
ThisAmericanLife,,2.1,Global,Coverage,0.96475,WhisperX,177
ThisAmericanLife,,2.1,Global,DER,0.47989,WhisperX,242
ThisAmericanLife,,2.1,Global,JER,0.67093,WhisperX,242
ThisAmericanLife,,2.1,Global,Purity,0.75185,WhisperX,242
ThisAmericanLife,,2.1,Global,Coverage,0.76323,WhisperX,242
ThisAmericanLife,,2.1,Global,DER,0.51901,WhisperX,164
ThisAmericanLife,,2.1,Global,JER,0.66422,WhisperX,164
ThisAmericanLife,,2.1,Global,Purity,0.73838,WhisperX,164
ThisAmericanLife,,2.1,Global,Coverage,0.72329,WhisperX,164
ThisAmericanLife,,2.1,Global,DER,0.25757,WhisperX,475
ThisAmericanLife,,2.1,Global,JER,0.47763,WhisperX,475
ThisAmericanLife,,2.1,Global,Purity,0.97355,WhisperX,475
ThisAmericanLife,,2.1,Global,Coverage,0.95495,WhisperX,475
ThisAmericanLife,,2.1,Global,DER,0.27551,WhisperX,456
ThisAmericanLife,,2.1,Global,JER,0.38079,WhisperX,456
ThisAmericanLife,,2.1,Global,Purity,0.99349,WhisperX,456
ThisAmericanLife,,2.1,Global,Coverage,0.94525,WhisperX,456
ThisAmericanLife,,2.1,Global,DER,0.3006,WhisperX,11
ThisAmericanLife,,2.1,Global,JER,0.25597,WhisperX,11
ThisAmericanLife,,2.1,Global,Purity,0.97205,WhisperX,11
ThisAmericanLife,,2.1,Global,Coverage,0.88996,WhisperX,11
ThisAmericanLife,,2.1,Global,DER,0.25686,WhisperX,648
ThisAmericanLife,,2.1,Global,JER,0.52088,WhisperX,648
ThisAmericanLife,,2.1,Global,Purity,0.94352,WhisperX,648
ThisAmericanLife,,2.1,Global,Coverage,0.94277,WhisperX,648
ThisAmericanLife,,2.1,Global,DER,0.22207,WhisperX,382
ThisAmericanLife,,2.1,Global,JER,0.41893,WhisperX,382
ThisAmericanLife,,2.1,Global,Purity,0.9715,WhisperX,382
ThisAmericanLife,,2.1,Global,Coverage,0.98402,WhisperX,382
ThisAmericanLife,,2.1,Global,DER,0.26097,WhisperX,270
ThisAmericanLife,,2.1,Global,JER,0.30921,WhisperX,270
ThisAmericanLife,,2.1,Global,Purity,0.98372,WhisperX,270
ThisAmericanLife,,2.1,Global,Coverage,0.96295,WhisperX,270
ThisAmericanLife,,2.1,Global,DER,0.58054,WhisperX,635
ThisAmericanLife,,2.1,Global,JER,0.81475,WhisperX,635
ThisAmericanLife,,2.1,Global,Purity,0.59448,WhisperX,635
ThisAmericanLife,,2.1,Global,Coverage,0.58283,WhisperX,635
ThisAmericanLife,,2.1,Global,DER,0.23802,WhisperX,516
ThisAmericanLife,,2.1,Global,JER,0.34383,WhisperX,516
ThisAmericanLife,,2.1,Global,Purity,0.98102,WhisperX,516
ThisAmericanLife,,2.1,Global,Coverage,0.97186,WhisperX,516
ThisAmericanLife,,2.1,Global,DER,0.32196,WhisperX,682
ThisAmericanLife,,2.1,Global,JER,0.29079,WhisperX,682
ThisAmericanLife,,2.1,Global,Purity,0.97561,WhisperX,682
ThisAmericanLife,,2.1,Global,Coverage,0.88723,WhisperX,682
ThisAmericanLife,,2.1,Global,DER,0.25692,WhisperX,489
ThisAmericanLife,,2.1,Global,JER,0.5009,WhisperX,489
ThisAmericanLife,,2.1,Global,Purity,0.96442,WhisperX,489
ThisAmericanLife,,2.1,Global,Coverage,0.95588,WhisperX,489
ThisAmericanLife,,2.1,Global,DER,0.23369,WhisperX,355
ThisAmericanLife,,2.1,Global,JER,0.46275,WhisperX,355
ThisAmericanLife,,2.1,Global,Purity,0.95039,WhisperX,355
ThisAmericanLife,,2.1,Global,Coverage,0.95803,WhisperX,355
ThisAmericanLife,,2.1,Global,DER,0.27769,WhisperX,258
ThisAmericanLife,,2.1,Global,JER,0.44811,WhisperX,258
ThisAmericanLife,,2.1,Global,Purity,0.96684,WhisperX,258
ThisAmericanLife,,2.1,Global,Coverage,0.92091,WhisperX,258
ThisAmericanLife,,3.1,Global,DER,0.31051,WhisperX,416
ThisAmericanLife,,3.1,Global,JER,0.54497,WhisperX,416
ThisAmericanLife,,3.1,Global,Purity,0.98765,WhisperX,416
ThisAmericanLife,,3.1,Global,Coverage,0.90425,WhisperX,416
ThisAmericanLife,,3.1,Global,DER,0.27295,WhisperX,279
ThisAmericanLife,,3.1,Global,JER,0.40967,WhisperX,279
ThisAmericanLife,,3.1,Global,Purity,0.97809,WhisperX,279
ThisAmericanLife,,3.1,Global,Coverage,0.95186,WhisperX,279
ThisAmericanLife,,3.1,Global,DER,0.29222,WhisperX,219
ThisAmericanLife,,3.1,Global,JER,0.37383,WhisperX,219
ThisAmericanLife,,3.1,Global,Purity,0.96904,WhisperX,219
ThisAmericanLife,,3.1,Global,Coverage,0.9483,WhisperX,219
ThisAmericanLife,,3.1,Global,DER,0.23777,WhisperX,437
ThisAmericanLife,,3.1,Global,JER,0.46867,WhisperX,437
ThisAmericanLife,,3.1,Global,Purity,0.96883,WhisperX,437
ThisAmericanLife,,3.1,Global,Coverage,0.96625,WhisperX,437
ThisAmericanLife,,3.1,Global,DER,0.26825,WhisperX,171
ThisAmericanLife,,3.1,Global,JER,0.48456,WhisperX,171
ThisAmericanLife,,3.1,Global,Purity,0.96793,WhisperX,171
ThisAmericanLife,,3.1,Global,Coverage,0.96407,WhisperX,171
ThisAmericanLife,,3.1,Global,DER,0.27574,WhisperX,113
ThisAmericanLife,,3.1,Global,JER,0.51689,WhisperX,113
ThisAmericanLife,,3.1,Global,Purity,0.98266,WhisperX,113
ThisAmericanLife,,3.1,Global,Coverage,0.97294,WhisperX,113
ThisAmericanLife,,3.1,Global,DER,0.24806,WhisperX,683
ThisAmericanLife,,3.1,Global,JER,0.33575,WhisperX,683
ThisAmericanLife,,3.1,Global,Purity,0.95937,WhisperX,683
ThisAmericanLife,,3.1,Global,Coverage,0.95859,WhisperX,683
ThisAmericanLife,,3.1,Global,DER,0.34642,WhisperX,78
ThisAmericanLife,,3.1,Global,JER,0.42504,WhisperX,78
ThisAmericanLife,,3.1,Global,Purity,0.94967,WhisperX,78
ThisAmericanLife,,3.1,Global,Coverage,0.9236,WhisperX,78
ThisAmericanLife,,3.1,Global,DER,0.37227,WhisperX,432
ThisAmericanLife,,3.1,Global,JER,0.53615,WhisperX,432
ThisAmericanLife,,3.1,Global,Purity,0.87113,WhisperX,432
ThisAmericanLife,,3.1,Global,Coverage,0.84093,WhisperX,432
ThisAmericanLife,,3.1,Global,DER,0.22482,WhisperX,665
ThisAmericanLife,,3.1,Global,JER,0.36556,WhisperX,665
ThisAmericanLife,,3.1,Global,Purity,0.97834,WhisperX,665
ThisAmericanLife,,3.1,Global,Coverage,0.97354,WhisperX,665
ThisAmericanLife,,3.1,Global,DER,0.27386,WhisperX,527
ThisAmericanLife,,3.1,Global,JER,0.42725,WhisperX,527
ThisAmericanLife,,3.1,Global,Purity,0.97503,WhisperX,527
ThisAmericanLife,,3.1,Global,Coverage,0.95336,WhisperX,527
ThisAmericanLife,,3.1,Global,DER,0.25393,WhisperX,548
ThisAmericanLife,,3.1,Global,JER,0.32346,WhisperX,548
ThisAmericanLife,,3.1,Global,Purity,0.95934,WhisperX,548
ThisAmericanLife,,3.1,Global,Coverage,0.95123,WhisperX,548
ThisAmericanLife,,3.1,Global,DER,0.30193,WhisperX,343
ThisAmericanLife,,3.1,Global,JER,0.36998,WhisperX,343
ThisAmericanLife,,3.1,Global,Purity,0.97419,WhisperX,343
ThisAmericanLife,,3.1,Global,Coverage,0.94989,WhisperX,343
ThisAmericanLife,,3.1,Global,DER,0.24898,WhisperX,522
ThisAmericanLife,,3.1,Global,JER,0.29344,WhisperX,522
ThisAmericanLife,,3.1,Global,Purity,0.97661,WhisperX,522
ThisAmericanLife,,3.1,Global,Coverage,0.96651,WhisperX,522
ThisAmericanLife,,3.1,Global,DER,0.27553,WhisperX,403
ThisAmericanLife,,3.1,Global,JER,0.36928,WhisperX,403
ThisAmericanLife,,3.1,Global,Purity,0.91638,WhisperX,403
ThisAmericanLife,,3.1,Global,Coverage,0.91119,WhisperX,403
ThisAmericanLife,,3.1,Global,DER,0.39681,WhisperX,558
ThisAmericanLife,,3.1,Global,JER,0.49528,WhisperX,558
ThisAmericanLife,,3.1,Global,Purity,0.86666,WhisperX,558
ThisAmericanLife,,3.1,Global,Coverage,0.86582,WhisperX,558
ThisAmericanLife,,3.1,Global,DER,0.26873,WhisperX,195
ThisAmericanLife,,3.1,Global,JER,0.35248,WhisperX,195
ThisAmericanLife,,3.1,Global,Purity,0.98413,WhisperX,195
ThisAmericanLife,,3.1,Global,Coverage,0.97074,WhisperX,195
ThisAmericanLife,,3.1,Global,DER,0.25726,WhisperX,524
ThisAmericanLife,,3.1,Global,JER,0.45729,WhisperX,524
ThisAmericanLife,,3.1,Global,Purity,0.93837,WhisperX,524
ThisAmericanLife,,3.1,Global,Coverage,0.93885,WhisperX,524
ThisAmericanLife,,3.1,Global,DER,0.33675,WhisperX,120
ThisAmericanLife,,3.1,Global,JER,0.76354,WhisperX,120
ThisAmericanLife,,3.1,Global,Purity,0.94203,WhisperX,120
ThisAmericanLife,,3.1,Global,Coverage,0.94455,WhisperX,120
ThisAmericanLife,,3.1,Global,DER,0.49298,WhisperX,619
ThisAmericanLife,,3.1,Global,JER,0.691,WhisperX,619
ThisAmericanLife,,3.1,Global,Purity,0.72575,WhisperX,619
ThisAmericanLife,,3.1,Global,Coverage,0.71526,WhisperX,619
ThisAmericanLife,,3.1,Global,DER,0.24492,WhisperX,493
ThisAmericanLife,,3.1,Global,JER,0.48605,WhisperX,493
ThisAmericanLife,,3.1,Global,Purity,0.9701,WhisperX,493
ThisAmericanLife,,3.1,Global,Coverage,0.96901,WhisperX,493
ThisAmericanLife,,3.1,Global,DER,0.31618,WhisperX,177
ThisAmericanLife,,3.1,Global,JER,0.54773,WhisperX,177
ThisAmericanLife,,3.1,Global,Purity,0.96567,WhisperX,177
ThisAmericanLife,,3.1,Global,Coverage,0.95119,WhisperX,177
ThisAmericanLife,,3.1,Global,DER,0.47879,WhisperX,242
ThisAmericanLife,,3.1,Global,JER,0.67091,WhisperX,242
ThisAmericanLife,,3.1,Global,Purity,0.74845,WhisperX,242
ThisAmericanLife,,3.1,Global,Coverage,0.76312,WhisperX,242
ThisAmericanLife,,3.1,Global,DER,0.51748,WhisperX,164
ThisAmericanLife,,3.1,Global,JER,0.63613,WhisperX,164
ThisAmericanLife,,3.1,Global,Purity,0.73687,WhisperX,164
ThisAmericanLife,,3.1,Global,Coverage,0.72804,WhisperX,164
ThisAmericanLife,,3.1,Global,DER,0.25563,WhisperX,475
ThisAmericanLife,,3.1,Global,JER,0.48226,WhisperX,475
ThisAmericanLife,,3.1,Global,Purity,0.9713,WhisperX,475
ThisAmericanLife,,3.1,Global,Coverage,0.95695,WhisperX,475
ThisAmericanLife,,3.1,Global,DER,0.26078,WhisperX,456
ThisAmericanLife,,3.1,Global,JER,0.38011,WhisperX,456
ThisAmericanLife,,3.1,Global,Purity,0.99104,WhisperX,456
ThisAmericanLife,,3.1,Global,Coverage,0.9638,WhisperX,456
ThisAmericanLife,,3.1,Global,DER,0.30105,WhisperX,11
ThisAmericanLife,,3.1,Global,JER,0.2558,WhisperX,11
ThisAmericanLife,,3.1,Global,Purity,0.97187,WhisperX,11
ThisAmericanLife,,3.1,Global,Coverage,0.88939,WhisperX,11
ThisAmericanLife,,3.1,Global,DER,0.26669,WhisperX,648
ThisAmericanLife,,3.1,Global,JER,0.51732,WhisperX,648
ThisAmericanLife,,3.1,Global,Purity,0.93663,WhisperX,648
ThisAmericanLife,,3.1,Global,Coverage,0.9323,WhisperX,648
ThisAmericanLife,,3.1,Global,DER,0.22074,WhisperX,382
ThisAmericanLife,,3.1,Global,JER,0.38143,WhisperX,382
ThisAmericanLife,,3.1,Global,Purity,0.97232,WhisperX,382
ThisAmericanLife,,3.1,Global,Coverage,0.98329,WhisperX,382
ThisAmericanLife,,3.1,Global,DER,0.26838,WhisperX,270
ThisAmericanLife,,3.1,Global,JER,0.31775,WhisperX,270
ThisAmericanLife,,3.1,Global,Purity,0.97429,WhisperX,270
ThisAmericanLife,,3.1,Global,Coverage,0.95381,WhisperX,270
ThisAmericanLife,,3.1,Global,DER,0.58095,WhisperX,635
ThisAmericanLife,,3.1,Global,JER,0.81806,WhisperX,635
ThisAmericanLife,,3.1,Global,Purity,0.5905,WhisperX,635
ThisAmericanLife,,3.1,Global,Coverage,0.5826,WhisperX,635
ThisAmericanLife,,3.1,Global,DER,0.2505,WhisperX,516
ThisAmericanLife,,3.1,Global,JER,0.35748,WhisperX,516
ThisAmericanLife,,3.1,Global,Purity,0.98005,WhisperX,516
ThisAmericanLife,,3.1,Global,Coverage,0.95535,WhisperX,516
ThisAmericanLife,,3.1,Global,DER,0.27745,WhisperX,682
ThisAmericanLife,,3.1,Global,JER,0.27856,WhisperX,682
ThisAmericanLife,,3.1,Global,Purity,0.96941,WhisperX,682
ThisAmericanLife,,3.1,Global,Coverage,0.94485,WhisperX,682
ThisAmericanLife,,3.1,Global,DER,0.25111,WhisperX,489
ThisAmericanLife,,3.1,Global,JER,0.49949,WhisperX,489
ThisAmericanLife,,3.1,Global,Purity,0.96988,WhisperX,489
ThisAmericanLife,,3.1,Global,Coverage,0.96493,WhisperX,489
ThisAmericanLife,,3.1,Global,DER,0.24242,WhisperX,355
ThisAmericanLife,,3.1,Global,JER,0.47805,WhisperX,355
ThisAmericanLife,,3.1,Global,Purity,0.94473,WhisperX,355
ThisAmericanLife,,3.1,Global,Coverage,0.9447,WhisperX,355
ThisAmericanLife,,3.1,Global,DER,0.26457,WhisperX,258
ThisAmericanLife,,3.1,Global,JER,0.41811,WhisperX,258
ThisAmericanLife,,3.1,Global,Purity,0.96815,WhisperX,258
ThisAmericanLife,,3.1,Global,Coverage,0.93376,WhisperX,258
ThisAmericanLife,,2.1,Baseline,DER,0.3087,WhisperX,416
ThisAmericanLife,,2.1,Baseline,JER,0.52916,WhisperX,416
ThisAmericanLife,,2.1,Baseline,Purity,0.98673,WhisperX,416
ThisAmericanLife,,2.1,Baseline,Coverage,0.90655,WhisperX,416
ThisAmericanLife,,2.1,Baseline,DER,0.28019,WhisperX,279
ThisAmericanLife,,2.1,Baseline,JER,0.41733,WhisperX,279
ThisAmericanLife,,2.1,Baseline,Purity,0.98009,WhisperX,279
ThisAmericanLife,,2.1,Baseline,Coverage,0.94216,WhisperX,279
ThisAmericanLife,,2.1,Baseline,DER,0.29253,WhisperX,219
ThisAmericanLife,,2.1,Baseline,JER,0.37439,WhisperX,219
ThisAmericanLife,,2.1,Baseline,Purity,0.96864,WhisperX,219
ThisAmericanLife,,2.1,Baseline,Coverage,0.94789,WhisperX,219
ThisAmericanLife,,2.1,Baseline,DER,0.23793,WhisperX,437
ThisAmericanLife,,2.1,Baseline,JER,0.46974,WhisperX,437
ThisAmericanLife,,2.1,Baseline,Purity,0.97136,WhisperX,437
ThisAmericanLife,,2.1,Baseline,Coverage,0.96605,WhisperX,437
ThisAmericanLife,,2.1,Baseline,DER,0.27498,WhisperX,171
ThisAmericanLife,,2.1,Baseline,JER,0.50474,WhisperX,171
ThisAmericanLife,,2.1,Baseline,Purity,0.95713,WhisperX,171
ThisAmericanLife,,2.1,Baseline,Coverage,0.97189,WhisperX,171
ThisAmericanLife,,2.1,Baseline,DER,0.26948,WhisperX,113
ThisAmericanLife,,2.1,Baseline,JER,0.52595,WhisperX,113
ThisAmericanLife,,2.1,Baseline,Purity,0.97879,WhisperX,113
ThisAmericanLife,,2.1,Baseline,Coverage,0.98334,WhisperX,113
ThisAmericanLife,,2.1,Baseline,DER,0.2515,WhisperX,683
ThisAmericanLife,,2.1,Baseline,JER,0.37972,WhisperX,683
ThisAmericanLife,,2.1,Baseline,Purity,0.95715,WhisperX,683
ThisAmericanLife,,2.1,Baseline,Coverage,0.95741,WhisperX,683
ThisAmericanLife,,2.1,Baseline,DER,0.34717,WhisperX,78
ThisAmericanLife,,2.1,Baseline,JER,0.43058,WhisperX,78
ThisAmericanLife,,2.1,Baseline,Purity,0.94918,WhisperX,78
ThisAmericanLife,,2.1,Baseline,Coverage,0.91971,WhisperX,78
ThisAmericanLife,,2.1,Baseline,DER,0.36991,WhisperX,432
ThisAmericanLife,,2.1,Baseline,JER,0.56144,WhisperX,432
ThisAmericanLife,,2.1,Baseline,Purity,0.86304,WhisperX,432
ThisAmericanLife,,2.1,Baseline,Coverage,0.84744,WhisperX,432
ThisAmericanLife,,2.1,Baseline,DER,0.23348,WhisperX,665
ThisAmericanLife,,2.1,Baseline,JER,0.41008,WhisperX,665
ThisAmericanLife,,2.1,Baseline,Purity,0.9744,WhisperX,665
ThisAmericanLife,,2.1,Baseline,Coverage,0.96426,WhisperX,665
ThisAmericanLife,,2.1,Baseline,DER,0.2745,WhisperX,527
ThisAmericanLife,,2.1,Baseline,JER,0.46666,WhisperX,527
ThisAmericanLife,,2.1,Baseline,Purity,0.96828,WhisperX,527
ThisAmericanLife,,2.1,Baseline,Coverage,0.95583,WhisperX,527
ThisAmericanLife,,2.1,Baseline,DER,0.25881,WhisperX,548
ThisAmericanLife,,2.1,Baseline,JER,0.34454,WhisperX,548
ThisAmericanLife,,2.1,Baseline,Purity,0.95741,WhisperX,548
ThisAmericanLife,,2.1,Baseline,Coverage,0.94623,WhisperX,548
ThisAmericanLife,,2.1,Baseline,DER,0.29739,WhisperX,343
ThisAmericanLife,,2.1,Baseline,JER,0.36004,WhisperX,343
ThisAmericanLife,,2.1,Baseline,Purity,0.98149,WhisperX,343
ThisAmericanLife,,2.1,Baseline,Coverage,0.93973,WhisperX,343
ThisAmericanLife,,2.1,Baseline,DER,0.24449,WhisperX,522
ThisAmericanLife,,2.1,Baseline,JER,0.2956,WhisperX,522
ThisAmericanLife,,2.1,Baseline,Purity,0.97994,WhisperX,522
ThisAmericanLife,,2.1,Baseline,Coverage,0.9722,WhisperX,522
ThisAmericanLife,,2.1,Baseline,DER,0.26915,WhisperX,403
ThisAmericanLife,,2.1,Baseline,JER,0.39113,WhisperX,403
ThisAmericanLife,,2.1,Baseline,Purity,0.92115,WhisperX,403
ThisAmericanLife,,2.1,Baseline,Coverage,0.91902,WhisperX,403
ThisAmericanLife,,2.1,Baseline,DER,0.39599,WhisperX,558
ThisAmericanLife,,2.1,Baseline,JER,0.4905,WhisperX,558
ThisAmericanLife,,2.1,Baseline,Purity,0.86465,WhisperX,558
ThisAmericanLife,,2.1,Baseline,Coverage,0.86637,WhisperX,558
ThisAmericanLife,,2.1,Baseline,DER,0.26056,WhisperX,195
ThisAmericanLife,,2.1,Baseline,JER,0.37069,WhisperX,195
ThisAmericanLife,,2.1,Baseline,Purity,0.98608,WhisperX,195
ThisAmericanLife,,2.1,Baseline,Coverage,0.98134,WhisperX,195
ThisAmericanLife,,2.1,Baseline,DER,0.24672,WhisperX,524
ThisAmericanLife,,2.1,Baseline,JER,0.42025,WhisperX,524
ThisAmericanLife,,2.1,Baseline,Purity,0.94738,WhisperX,524
ThisAmericanLife,,2.1,Baseline,Coverage,0.94831,WhisperX,524
ThisAmericanLife,,2.1,Baseline,DER,0.34089,WhisperX,120
ThisAmericanLife,,2.1,Baseline,JER,0.76918,WhisperX,120
ThisAmericanLife,,2.1,Baseline,Purity,0.9385,WhisperX,120
ThisAmericanLife,,2.1,Baseline,Coverage,0.94122,WhisperX,120
ThisAmericanLife,,2.1,Baseline,DER,0.49042,WhisperX,619
ThisAmericanLife,,2.1,Baseline,JER,0.71303,WhisperX,619
ThisAmericanLife,,2.1,Baseline,Purity,0.72084,WhisperX,619
ThisAmericanLife,,2.1,Baseline,Coverage,0.73121,WhisperX,619
ThisAmericanLife,,2.1,Baseline,DER,0.23974,WhisperX,493
ThisAmericanLife,,2.1,Baseline,JER,0.49904,WhisperX,493
ThisAmericanLife,,2.1,Baseline,Purity,0.97007,WhisperX,493
ThisAmericanLife,,2.1,Baseline,Coverage,0.97369,WhisperX,493
ThisAmericanLife,,2.1,Baseline,DER,0.30287,WhisperX,177
ThisAmericanLife,,2.1,Baseline,JER,0.53388,WhisperX,177
ThisAmericanLife,,2.1,Baseline,Purity,0.96847,WhisperX,177
ThisAmericanLife,,2.1,Baseline,Coverage,0.96475,WhisperX,177
ThisAmericanLife,,2.1,Baseline,DER,0.47989,WhisperX,242
ThisAmericanLife,,2.1,Baseline,JER,0.67093,WhisperX,242
ThisAmericanLife,,2.1,Baseline,Purity,0.75185,WhisperX,242
ThisAmericanLife,,2.1,Baseline,Coverage,0.76323,WhisperX,242
ThisAmericanLife,,2.1,Baseline,DER,0.51901,WhisperX,164
ThisAmericanLife,,2.1,Baseline,JER,0.66422,WhisperX,164
ThisAmericanLife,,2.1,Baseline,Purity,0.73838,WhisperX,164
ThisAmericanLife,,2.1,Baseline,Coverage,0.72329,WhisperX,164
ThisAmericanLife,,2.1,Baseline,DER,0.25757,WhisperX,475
ThisAmericanLife,,2.1,Baseline,JER,0.47763,WhisperX,475
ThisAmericanLife,,2.1,Baseline,Purity,0.97355,WhisperX,475
ThisAmericanLife,,2.1,Baseline,Coverage,0.95495,WhisperX,475
ThisAmericanLife,,2.1,Baseline,DER,0.27551,WhisperX,456
ThisAmericanLife,,2.1,Baseline,JER,0.38079,WhisperX,456
ThisAmericanLife,,2.1,Baseline,Purity,0.99349,WhisperX,456
ThisAmericanLife,,2.1,Baseline,Coverage,0.94525,WhisperX,456
ThisAmericanLife,,2.1,Baseline,DER,0.3006,WhisperX,11
ThisAmericanLife,,2.1,Baseline,JER,0.25597,WhisperX,11
ThisAmericanLife,,2.1,Baseline,Purity,0.97205,WhisperX,11
ThisAmericanLife,,2.1,Baseline,Coverage,0.88996,WhisperX,11
ThisAmericanLife,,2.1,Baseline,DER,0.25686,WhisperX,648
ThisAmericanLife,,2.1,Baseline,JER,0.52088,WhisperX,648
ThisAmericanLife,,2.1,Baseline,Purity,0.94352,WhisperX,648
ThisAmericanLife,,2.1,Baseline,Coverage,0.94277,WhisperX,648
ThisAmericanLife,,2.1,Baseline,DER,0.22207,WhisperX,382
ThisAmericanLife,,2.1,Baseline,JER,0.41893,WhisperX,382
ThisAmericanLife,,2.1,Baseline,Purity,0.9715,WhisperX,382
ThisAmericanLife,,2.1,Baseline,Coverage,0.98402,WhisperX,382
ThisAmericanLife,,2.1,Baseline,DER,0.26097,WhisperX,270
ThisAmericanLife,,2.1,Baseline,JER,0.30921,WhisperX,270
ThisAmericanLife,,2.1,Baseline,Purity,0.98372,WhisperX,270
ThisAmericanLife,,2.1,Baseline,Coverage,0.96295,WhisperX,270
ThisAmericanLife,,2.1,Baseline,DER,0.58054,WhisperX,635
ThisAmericanLife,,2.1,Baseline,JER,0.81475,WhisperX,635
ThisAmericanLife,,2.1,Baseline,Purity,0.59448,WhisperX,635
ThisAmericanLife,,2.1,Baseline,Coverage,0.58283,WhisperX,635
ThisAmericanLife,,2.1,Baseline,DER,0.23802,WhisperX,516
ThisAmericanLife,,2.1,Baseline,JER,0.34383,WhisperX,516
ThisAmericanLife,,2.1,Baseline,Purity,0.98102,WhisperX,516
ThisAmericanLife,,2.1,Baseline,Coverage,0.97186,WhisperX,516
ThisAmericanLife,,2.1,Baseline,DER,0.32196,WhisperX,682
ThisAmericanLife,,2.1,Baseline,JER,0.29079,WhisperX,682
ThisAmericanLife,,2.1,Baseline,Purity,0.97561,WhisperX,682
ThisAmericanLife,,2.1,Baseline,Coverage,0.88723,WhisperX,682
ThisAmericanLife,,2.1,Baseline,DER,0.25692,WhisperX,489
ThisAmericanLife,,2.1,Baseline,JER,0.5009,WhisperX,489
ThisAmericanLife,,2.1,Baseline,Purity,0.96442,WhisperX,489
ThisAmericanLife,,2.1,Baseline,Coverage,0.95588,WhisperX,489
ThisAmericanLife,,2.1,Baseline,DER,0.23369,WhisperX,355
ThisAmericanLife,,2.1,Baseline,JER,0.46275,WhisperX,355
ThisAmericanLife,,2.1,Baseline,Purity,0.95039,WhisperX,355
ThisAmericanLife,,2.1,Baseline,Coverage,0.95803,WhisperX,355
ThisAmericanLife,,2.1,Baseline,DER,0.27769,WhisperX,258
ThisAmericanLife,,2.1,Baseline,JER,0.44811,WhisperX,258
