Data Set,Set,Version,Approach,Metric,Value,Method,File
AISHELL-4,,2.1,Exact,Coverage,0.79967,PyAnnote,M_R003S04C01
AISHELL-4,,2.1,Exact,DER,0.09533,PyAnnote,L_R004S06C01
AISHELL-4,,2.1,Exact,JER,0.20021,PyAnnote,L_R004S06C01
AISHELL-4,,2.1,Exact,Purity,0.93361,PyAnnote,L_R004S06C01
AISHELL-4,,2.1,Exact,Coverage,0.9927,PyAnnote,L_R004S06C01
AISHELL-4,,2.1,Exact,DER,0.38497,PyAnnote,M_R003S02C01
AISHELL-4,,2.1,Exact,JER,0.50049,PyAnnote,M_R003S02C01
AISHELL-4,,2.1,Exact,Purity,0.60724,PyAnnote,M_R003S02C01
AISHELL-4,,2.1,Exact,Coverage,0.858,PyAnnote,M_R003S02C01
AISHELL-4,,2.1,Exact,DER,0.02471,PyAnnote,S_R004S03C01
AISHELL-4,,2.1,Exact,JER,0.02691,PyAnnote,S_R004S03C01
AISHELL-4,,2.1,Exact,Purity,0.99919,PyAnnote,S_R004S03C01
AISHELL-4,,2.1,Exact,Coverage,0.99919,PyAnnote,S_R004S03C01
AISHELL-4,,2.1,Exact,DER,0.39787,PyAnnote,L_R003S01C02
AISHELL-4,,2.1,Exact,JER,0.4764,PyAnnote,L_R003S01C02
AISHELL-4,,2.1,Exact,Purity,0.61497,PyAnnote,L_R003S01C02
AISHELL-4,,2.1,Exact,Coverage,0.7979,PyAnnote,L_R003S01C02
AISHELL-4,,2.1,Exact,DER,0.12939,PyAnnote,L_R004S03C01
AISHELL-4,,2.1,Exact,JER,0.30434,PyAnnote,L_R004S03C01
AISHELL-4,,2.1,Exact,Purity,0.83262,PyAnnote,L_R004S03C01
AISHELL-4,,2.1,Exact,Coverage,0.84829,PyAnnote,L_R004S03C01
AISHELL-4,,2.1,Exact,DER,0.34808,PyAnnote,M_R003S05C01
AISHELL-4,,2.1,Exact,JER,0.37832,PyAnnote,M_R003S05C01
AISHELL-4,,2.1,Exact,Purity,0.68296,PyAnnote,M_R003S05C01
AISHELL-4,,2.1,Exact,Coverage,0.8452,PyAnnote,M_R003S05C01
AISHELL-4,,2.1,Exact,DER,0.11131,PyAnnote,L_R004S01C01
AISHELL-4,,2.1,Exact,JER,0.24144,PyAnnote,L_R004S01C01
AISHELL-4,,2.1,Exact,Purity,0.92021,PyAnnote,L_R004S01C01
AISHELL-4,,2.1,Exact,Coverage,0.94633,PyAnnote,L_R004S01C01
AISHELL-4,,2.1,Exact,DER,0.22415,PyAnnote,S_R003S01C01
AISHELL-4,,2.1,Exact,JER,0.35687,PyAnnote,S_R003S01C01
AISHELL-4,,2.1,Exact,Purity,0.80525,PyAnnote,S_R003S01C01
AISHELL-4,,2.1,Exact,Coverage,0.91532,PyAnnote,S_R003S01C01
AISHELL-4,,2.1,Exact,DER,0.16497,PyAnnote,L_R004S02C01
AISHELL-4,,2.1,Exact,JER,0.4693,PyAnnote,L_R004S02C01
AISHELL-4,,2.1,Exact,Purity,0.83481,PyAnnote,L_R004S02C01
AISHELL-4,,2.1,Exact,Coverage,0.86593,PyAnnote,L_R004S02C01
AISHELL-4,,2.1,Exact,DER,0.21127,PyAnnote,S_R003S02C01
AISHELL-4,,2.1,Exact,JER,0.31653,PyAnnote,S_R003S02C01
AISHELL-4,,2.1,Exact,Purity,0.81763,PyAnnote,S_R003S02C01
AISHELL-4,,2.1,Exact,Coverage,0.93931,PyAnnote,S_R003S02C01
AISHELL-4,,2.1,Exact,DER,0.21154,PyAnnote,M_R003S01C01
AISHELL-4,,2.1,Exact,JER,0.32162,PyAnnote,M_R003S01C01
AISHELL-4,,2.1,Exact,Purity,0.79896,PyAnnote,M_R003S01C01
AISHELL-4,,2.1,Exact,Coverage,0.88002,PyAnnote,M_R003S01C01
AISHELL-4,,2.1,Exact,DER,0.26569,PyAnnote,S_R004S02C01
AISHELL-4,,2.1,Exact,JER,0.3559,PyAnnote,S_R004S02C01
AISHELL-4,,2.1,Exact,Purity,0.76281,PyAnnote,S_R004S02C01
AISHELL-4,,2.1,Exact,Coverage,0.97295,PyAnnote,S_R004S02C01
AISHELL-4,,2.1,Exact,DER,0.28667,PyAnnote,S_R003S03C01
AISHELL-4,,2.1,Exact,JER,0.353,PyAnnote,S_R003S03C01
AISHELL-4,,2.1,Exact,Purity,0.77573,PyAnnote,S_R003S03C01
AISHELL-4,,2.1,Exact,Coverage,0.93809,PyAnnote,S_R003S03C01
AISHELL-4,,2.1,Exact,DER,0.25205,PyAnnote,S_R004S04C01
AISHELL-4,,2.1,Exact,JER,0.33271,PyAnnote,S_R004S04C01
AISHELL-4,,2.1,Exact,Purity,0.79164,PyAnnote,S_R004S04C01
AISHELL-4,,2.1,Exact,Coverage,0.98128,PyAnnote,S_R004S04C01
AISHELL-4,,2.1,Exact,DER,0.2987,PyAnnote,L_R003S04C02
AISHELL-4,,2.1,Exact,JER,0.38786,PyAnnote,L_R003S04C02
AISHELL-4,,2.1,Exact,Purity,0.76233,PyAnnote,L_R003S04C02
AISHELL-4,,2.1,Exact,Coverage,0.90416,PyAnnote,L_R003S04C02
AISHELL-4,,2.1,Exact,DER,0.30113,PyAnnote,L_R003S02C02
AISHELL-4,,2.1,Exact,JER,0.34946,PyAnnote,L_R003S02C02
AISHELL-4,,2.1,Exact,Purity,0.73755,PyAnnote,L_R003S02C02
AISHELL-4,,2.1,Exact,Coverage,0.92374,PyAnnote,L_R003S02C02
AISHELL-4,,2.1,Exact,DER,0.308,PyAnnote,S_R003S04C01
AISHELL-4,,2.1,Exact,JER,0.54658,PyAnnote,S_R003S04C01
AISHELL-4,,2.1,Exact,Purity,0.64452,PyAnnote,S_R003S04C01
AISHELL-4,,2.1,Exact,Coverage,0.78074,PyAnnote,S_R003S04C01
AISHELL-4,,3.1,Exact,DER,0.05881,PyAnnote,S_R004S01C01
AISHELL-4,,3.1,Exact,JER,0.07716,PyAnnote,S_R004S01C01
AISHELL-4,,3.1,Exact,Purity,0.97385,PyAnnote,S_R004S01C01
AISHELL-4,,3.1,Exact,Coverage,0.97385,PyAnnote,S_R004S01C01
AISHELL-4,,3.1,Exact,DER,0.27103,PyAnnote,L_R003S03C02
AISHELL-4,,3.1,Exact,JER,0.49516,PyAnnote,L_R003S03C02
AISHELL-4,,3.1,Exact,Purity,0.67976,PyAnnote,L_R003S03C02
AISHELL-4,,3.1,Exact,Coverage,0.7727,PyAnnote,L_R003S03C02
AISHELL-4,,3.1,Exact,DER,0.28512,PyAnnote,M_R003S04C01
AISHELL-4,,3.1,Exact,JER,0.39467,PyAnnote,M_R003S04C01
AISHELL-4,,3.1,Exact,Purity,0.70509,PyAnnote,M_R003S04C01
AISHELL-4,,3.1,Exact,Coverage,0.78956,PyAnnote,M_R003S04C01
AISHELL-4,,3.1,Exact,DER,0.09754,PyAnnote,L_R004S06C01
AISHELL-4,,3.1,Exact,JER,0.1985,PyAnnote,L_R004S06C01
AISHELL-4,,3.1,Exact,Purity,0.93142,PyAnnote,L_R004S06C01
AISHELL-4,,3.1,Exact,Coverage,0.99085,PyAnnote,L_R004S06C01
AISHELL-4,,3.1,Exact,DER,0.22759,PyAnnote,M_R003S02C01
AISHELL-4,,3.1,Exact,JER,0.34855,PyAnnote,M_R003S02C01
AISHELL-4,,3.1,Exact,Purity,0.73257,PyAnnote,M_R003S02C01
AISHELL-4,,3.1,Exact,Coverage,0.83151,PyAnnote,M_R003S02C01
AISHELL-4,,3.1,Exact,DER,0.02814,PyAnnote,S_R004S03C01
AISHELL-4,,3.1,Exact,JER,0.02909,PyAnnote,S_R004S03C01
AISHELL-4,,3.1,Exact,Purity,0.99925,PyAnnote,S_R004S03C01
AISHELL-4,,3.1,Exact,Coverage,0.99925,PyAnnote,S_R004S03C01
AISHELL-4,,3.1,Exact,DER,0.35908,PyAnnote,L_R003S01C02
AISHELL-4,,3.1,Exact,JER,0.43148,PyAnnote,L_R003S01C02
AISHELL-4,,3.1,Exact,Purity,0.61493,PyAnnote,L_R003S01C02
AISHELL-4,,3.1,Exact,Coverage,0.79194,PyAnnote,L_R003S01C02
AISHELL-4,,3.1,Exact,DER,0.12247,PyAnnote,L_R004S03C01
AISHELL-4,,3.1,Exact,JER,0.28311,PyAnnote,L_R004S03C01
AISHELL-4,,3.1,Exact,Purity,0.83374,PyAnnote,L_R004S03C01
AISHELL-4,,3.1,Exact,Coverage,0.84982,PyAnnote,L_R004S03C01
AISHELL-4,,3.1,Exact,DER,0.36261,PyAnnote,M_R003S05C01
AISHELL-4,,3.1,Exact,JER,0.43296,PyAnnote,M_R003S05C01
AISHELL-4,,3.1,Exact,Purity,0.64787,PyAnnote,M_R003S05C01
AISHELL-4,,3.1,Exact,Coverage,0.80832,PyAnnote,M_R003S05C01
AISHELL-4,,3.1,Exact,DER,0.09879,PyAnnote,L_R004S01C01
AISHELL-4,,3.1,Exact,JER,0.25219,PyAnnote,L_R004S01C01
AISHELL-4,,3.1,Exact,Purity,0.91316,PyAnnote,L_R004S01C01
AISHELL-4,,3.1,Exact,Coverage,0.9383,PyAnnote,L_R004S01C01
AISHELL-4,,3.1,Exact,DER,0.21065,PyAnnote,S_R003S01C01
AISHELL-4,,3.1,Exact,JER,0.34835,PyAnnote,S_R003S01C01
AISHELL-4,,3.1,Exact,Purity,0.79861,PyAnnote,S_R003S01C01
AISHELL-4,,3.1,Exact,Coverage,0.90323,PyAnnote,S_R003S01C01
AISHELL-4,,3.1,Exact,DER,0.14303,PyAnnote,L_R004S02C01
AISHELL-4,,3.1,Exact,JER,0.40997,PyAnnote,L_R004S02C01
AISHELL-4,,3.1,Exact,Purity,0.8435,PyAnnote,L_R004S02C01
AISHELL-4,,3.1,Exact,Coverage,0.87728,PyAnnote,L_R004S02C01
AISHELL-4,,3.1,Exact,DER,0.20642,PyAnnote,S_R003S02C01
AISHELL-4,,3.1,Exact,JER,0.31605,PyAnnote,S_R003S02C01
AISHELL-4,,3.1,Exact,Purity,0.81865,PyAnnote,S_R003S02C01
AISHELL-4,,3.1,Exact,Coverage,0.93365,PyAnnote,S_R003S02C01
AISHELL-4,,3.1,Exact,DER,0.33796,PyAnnote,M_R003S01C01
AISHELL-4,,3.1,Exact,JER,0.49955,PyAnnote,M_R003S01C01
AISHELL-4,,3.1,Exact,Purity,0.67168,PyAnnote,M_R003S01C01
AISHELL-4,,3.1,Exact,Coverage,0.86904,PyAnnote,M_R003S01C01
AISHELL-4,,3.1,Exact,DER,0.05439,PyAnnote,S_R004S02C01
AISHELL-4,,3.1,Exact,JER,0.09093,PyAnnote,S_R004S02C01
AISHELL-4,,3.1,Exact,Purity,0.97493,PyAnnote,S_R004S02C01
AISHELL-4,,3.1,Exact,Coverage,0.97493,PyAnnote,S_R004S02C01
AISHELL-4,,3.1,Exact,DER,0.25546,PyAnnote,S_R003S03C01
AISHELL-4,,3.1,Exact,JER,0.33189,PyAnnote,S_R003S03C01
AISHELL-4,,3.1,Exact,Purity,0.77926,PyAnnote,S_R003S03C01
AISHELL-4,,3.1,Exact,Coverage,0.93533,PyAnnote,S_R003S03C01
AISHELL-4,,3.1,Exact,DER,0.04722,PyAnnote,S_R004S04C01
AISHELL-4,,3.1,Exact,JER,0.05664,PyAnnote,S_R004S04C01
AISHELL-4,,3.1,Exact,Purity,0.9807,PyAnnote,S_R004S04C01
AISHELL-4,,3.1,Exact,Coverage,0.9807,PyAnnote,S_R004S04C01
AISHELL-4,,3.1,Exact,DER,0.30843,PyAnnote,L_R003S04C02
AISHELL-4,,3.1,Exact,JER,0.50366,PyAnnote,L_R003S04C02
AISHELL-4,,3.1,Exact,Purity,0.73444,PyAnnote,L_R003S04C02
AISHELL-4,,3.1,Exact,Coverage,0.92184,PyAnnote,L_R003S04C02
AISHELL-4,,3.1,Exact,DER,0.28732,PyAnnote,L_R003S02C02
AISHELL-4,,3.1,Exact,JER,0.3523,PyAnnote,L_R003S02C02
AISHELL-4,,3.1,Exact,Purity,0.73451,PyAnnote,L_R003S02C02
AISHELL-4,,3.1,Exact,Coverage,0.91235,PyAnnote,L_R003S02C02
AISHELL-4,,3.1,Exact,DER,0.2802,PyAnnote,S_R003S04C01
AISHELL-4,,3.1,Exact,JER,0.42732,PyAnnote,S_R003S04C01
AISHELL-4,,3.1,Exact,Purity,0.65863,PyAnnote,S_R003S04C01
AISHELL-4,,3.1,Exact,Coverage,0.77188,PyAnnote,S_R003S04C01
AMI,,2.1,Global,DER,0.13844,PyAnnote,IS1009b
AMI,,2.1,Global,JER,0.15976,PyAnnote,IS1009b
AMI,,2.1,Global,Purity,0.79305,PyAnnote,IS1009b
AMI,,2.1,Global,Coverage,0.79305,PyAnnote,IS1009b
AMI,,2.1,Global,DER,0.35292,PyAnnote,EN2002d
AMI,,2.1,Global,JER,0.4448,PyAnnote,EN2002d
AMI,,2.1,Global,Purity,0.49836,PyAnnote,EN2002d
AMI,,2.1,Global,Coverage,0.54762,PyAnnote,EN2002d
AMI,,2.1,Global,DER,0.17113,PyAnnote,TS3003c
AMI,,2.1,Global,JER,0.1728,PyAnnote,TS3003c
AMI,,2.1,Global,Purity,0.86045,PyAnnote,TS3003c
AMI,,2.1,Global,Coverage,0.86045,PyAnnote,TS3003c
AMI,,2.1,Global,DER,0.41344,PyAnnote,ES2004d
AMI,,2.1,Global,JER,0.53165,PyAnnote,ES2004d
AMI,,2.1,Global,Purity,0.52912,PyAnnote,ES2004d
AMI,,2.1,Global,Coverage,0.71788,PyAnnote,ES2004d
AMI,,2.1,Global,DER,0.15722,PyAnnote,TS3003b
AMI,,2.1,Global,JER,0.16595,PyAnnote,TS3003b
AMI,,2.1,Global,Purity,0.87004,PyAnnote,TS3003b
AMI,,2.1,Global,Coverage,0.87004,PyAnnote,TS3003b
AMI,,2.1,Global,DER,0.24489,PyAnnote,ES2004a
AMI,,2.1,Global,JER,0.29176,PyAnnote,ES2004a
AMI,,2.1,Global,Purity,0.69658,PyAnnote,ES2004a
AMI,,2.1,Global,Coverage,0.69658,PyAnnote,ES2004a
AMI,,2.1,Global,DER,0.11367,PyAnnote,IS1009c
AMI,,2.1,Global,JER,0.13222,PyAnnote,IS1009c
AMI,,2.1,Global,Purity,0.85108,PyAnnote,IS1009c
AMI,,2.1,Global,Coverage,0.85108,PyAnnote,IS1009c
AMI,,2.1,Global,DER,0.39625,PyAnnote,EN2002a
AMI,,2.1,Global,JER,0.48801,PyAnnote,EN2002a
AMI,,2.1,Global,Purity,0.46788,PyAnnote,EN2002a
AMI,,2.1,Global,Coverage,0.58682,PyAnnote,EN2002a
AMI,,2.1,Global,DER,0.31952,PyAnnote,ES2004c
AMI,,2.1,Global,JER,0.44034,PyAnnote,ES2004c
AMI,,2.1,Global,Purity,0.62654,PyAnnote,ES2004c
AMI,,2.1,Global,Coverage,0.7802,PyAnnote,ES2004c
AMI,,2.1,Global,DER,0.34647,PyAnnote,TS3003d
AMI,,2.1,Global,JER,0.49581,PyAnnote,TS3003d
AMI,,2.1,Global,Purity,0.6662,PyAnnote,TS3003d
AMI,,2.1,Global,Coverage,0.75925,PyAnnote,TS3003d
AMI,,2.1,Global,DER,0.23365,PyAnnote,IS1009a
AMI,,2.1,Global,JER,0.37853,PyAnnote,IS1009a
AMI,,2.1,Global,Purity,0.71158,PyAnnote,IS1009a
AMI,,2.1,Global,Coverage,0.72198,PyAnnote,IS1009a
AMI,,2.1,Global,DER,0.19948,PyAnnote,EN2002c
AMI,,2.1,Global,JER,0.21504,PyAnnote,EN2002c
AMI,,2.1,Global,Purity,0.64877,PyAnnote,EN2002c
AMI,,2.1,Global,Coverage,0.63607,PyAnnote,EN2002c
AMI,,2.1,Global,DER,0.41254,PyAnnote,EN2002b
AMI,,2.1,Global,JER,0.57628,PyAnnote,EN2002b
AMI,,2.1,Global,Purity,0.45717,PyAnnote,EN2002b
AMI,,2.1,Global,Coverage,0.60109,PyAnnote,EN2002b
AMI,,2.1,Global,DER,0.19126,PyAnnote,IS1009d
AMI,,2.1,Global,JER,0.28589,PyAnnote,IS1009d
AMI,,2.1,Global,Purity,0.74886,PyAnnote,IS1009d
AMI,,2.1,Global,Coverage,0.74886,PyAnnote,IS1009d
AMI,,2.1,Global,DER,0.27151,PyAnnote,TS3003a
AMI,,2.1,Global,JER,0.62118,PyAnnote,TS3003a
AMI,,2.1,Global,Purity,0.81927,PyAnnote,TS3003a
AMI,,2.1,Global,Coverage,0.85524,PyAnnote,TS3003a
AMI,,2.1,Global,DER,0.15448,PyAnnote,ES2004b
AMI,,2.1,Global,JER,0.17456,PyAnnote,ES2004b
AMI,,2.1,Global,Purity,0.79314,PyAnnote,ES2004b
AMI,,2.1,Global,Coverage,0.79314,PyAnnote,ES2004b
AMI,,3.1,Global,DER,0.14446,PyAnnote,IS1009b
AMI,,3.1,Global,JER,0.16831,PyAnnote,IS1009b
AMI,,3.1,Global,Purity,0.78194,PyAnnote,IS1009b
AMI,,3.1,Global,Coverage,0.78194,PyAnnote,IS1009b
AMI,,3.1,Global,DER,0.30434,PyAnnote,EN2002d
AMI,,3.1,Global,JER,0.36305,PyAnnote,EN2002d
AMI,,3.1,Global,Purity,0.52317,PyAnnote,EN2002d
AMI,,3.1,Global,Coverage,0.52317,PyAnnote,EN2002d
AMI,,3.1,Global,DER,0.26608,PyAnnote,TS3003c
AMI,,3.1,Global,JER,0.42432,PyAnnote,TS3003c
AMI,,3.1,Global,Purity,0.77483,PyAnnote,TS3003c
AMI,,3.1,Global,Coverage,0.8811,PyAnnote,TS3003c
AMI,,3.1,Global,DER,0.41899,PyAnnote,ES2004d
AMI,,3.1,Global,JER,0.54597,PyAnnote,ES2004d
AMI,,3.1,Global,Purity,0.52722,PyAnnote,ES2004d
AMI,,3.1,Global,Coverage,0.7226,PyAnnote,ES2004d
AMI,,3.1,Global,DER,0.2383,PyAnnote,TS3003b
AMI,,3.1,Global,JER,0.41482,PyAnnote,TS3003b
AMI,,3.1,Global,Purity,0.79931,PyAnnote,TS3003b
AMI,,3.1,Global,Coverage,0.8835,PyAnnote,TS3003b
AMI,,3.1,Global,DER,0.42812,PyAnnote,ES2004a
AMI,,3.1,Global,JER,0.5305,PyAnnote,ES2004a
AMI,,3.1,Global,Purity,0.54071,PyAnnote,ES2004a
AMI,,3.1,Global,Coverage,0.75931,PyAnnote,ES2004a
AMI,,3.1,Global,DER,0.12338,PyAnnote,IS1009c
AMI,,3.1,Global,JER,0.14825,PyAnnote,IS1009c
AMI,,3.1,Global,Purity,0.85962,PyAnnote,IS1009c
AMI,,3.1,Global,Coverage,0.85962,PyAnnote,IS1009c
AMI,,3.1,Global,DER,0.40092,PyAnnote,EN2002a
AMI,,3.1,Global,JER,0.50191,PyAnnote,EN2002a
AMI,,3.1,Global,Purity,0.4675,PyAnnote,EN2002a
AMI,,3.1,Global,Coverage,0.58378,PyAnnote,EN2002a
AMI,,3.1,Global,DER,0.31196,PyAnnote,ES2004c
AMI,,3.1,Global,JER,0.43141,PyAnnote,ES2004c
AMI,,3.1,Global,Purity,0.63909,PyAnnote,ES2004c
AMI,,3.1,Global,Coverage,0.79475,PyAnnote,ES2004c
AMI,,3.1,Global,DER,0.27289,PyAnnote,TS3003d
AMI,,3.1,Global,JER,0.34451,PyAnnote,TS3003d
AMI,,3.1,Global,Purity,0.7333,PyAnnote,TS3003d
AMI,,3.1,Global,Coverage,0.7333,PyAnnote,TS3003d
AMI,,3.1,Global,DER,0.2279,PyAnnote,IS1009a
AMI,,3.1,Global,JER,0.37254,PyAnnote,IS1009a
AMI,,3.1,Global,Purity,0.70239,PyAnnote,IS1009a
AMI,,3.1,Global,Coverage,0.71242,PyAnnote,IS1009a
AMI,,3.1,Global,DER,0.2101,PyAnnote,EN2002c
AMI,,3.1,Global,JER,0.22867,PyAnnote,EN2002c
AMI,,3.1,Global,Purity,0.65453,PyAnnote,EN2002c
AMI,,3.1,Global,Coverage,0.64861,PyAnnote,EN2002c
AMI,,3.1,Global,DER,0.31397,PyAnnote,EN2002b
AMI,,3.1,Global,JER,0.42656,PyAnnote,EN2002b
AMI,,3.1,Global,Purity,0.53148,PyAnnote,EN2002b
AMI,,3.1,Global,Coverage,0.57313,PyAnnote,EN2002b
AMI,,3.1,Global,DER,0.25295,PyAnnote,IS1009d
AMI,,3.1,Global,JER,0.44968,PyAnnote,IS1009d
AMI,,3.1,Global,Purity,0.69858,PyAnnote,IS1009d
AMI,,3.1,Global,Coverage,0.74973,PyAnnote,IS1009d
AMI,,3.1,Global,DER,0.27705,PyAnnote,TS3003a
AMI,,3.1,Global,JER,0.60916,PyAnnote,TS3003a
AMI,,3.1,Global,Purity,0.81877,PyAnnote,TS3003a
AMI,,3.1,Global,Coverage,0.84568,PyAnnote,TS3003a
AMI,,3.1,Global,DER,0.15468,PyAnnote,ES2004b
AMI,,3.1,Global,JER,0.17743,PyAnnote,ES2004b
AMI,,3.1,Global,Purity,0.79538,PyAnnote,ES2004b
AMI,,3.1,Global,Coverage,0.79538,PyAnnote,ES2004b
AMI,,2.1,Baseline,DER,0.15299,PyAnnote,IS1009b
AMI,,2.1,Baseline,JER,0.16528,PyAnnote,IS1009b
AMI,,2.1,Baseline,Purity,0.79066,PyAnnote,IS1009b
AMI,,2.1,Baseline,Coverage,0.77984,PyAnnote,IS1009b
AMI,,2.1,Baseline,DER,0.32133,PyAnnote,EN2002d
AMI,,2.1,Baseline,JER,0.3483,PyAnnote,EN2002d
AMI,,2.1,Baseline,Purity,0.54587,PyAnnote,EN2002d
AMI,,2.1,Baseline,Coverage,0.52048,PyAnnote,EN2002d
AMI,,2.1,Baseline,DER,0.17113,PyAnnote,TS3003c
AMI,,2.1,Baseline,JER,0.1728,PyAnnote,TS3003c
AMI,,2.1,Baseline,Purity,0.86045,PyAnnote,TS3003c
AMI,,2.1,Baseline,Coverage,0.86045,PyAnnote,TS3003c
AMI,,2.1,Baseline,DER,0.24309,PyAnnote,ES2004d
AMI,,2.1,Baseline,JER,0.29531,PyAnnote,ES2004d
AMI,,2.1,Baseline,Purity,0.68888,PyAnnote,ES2004d
AMI,,2.1,Baseline,Coverage,0.67485,PyAnnote,ES2004d
AMI,,2.1,Baseline,DER,0.15722,PyAnnote,TS3003b
AMI,,2.1,Baseline,JER,0.16595,PyAnnote,TS3003b
AMI,,2.1,Baseline,Purity,0.87004,PyAnnote,TS3003b
AMI,,2.1,Baseline,Coverage,0.87004,PyAnnote,TS3003b
AMI,,2.1,Baseline,DER,0.24489,PyAnnote,ES2004a
AMI,,2.1,Baseline,JER,0.29176,PyAnnote,ES2004a
AMI,,2.1,Baseline,Purity,0.69658,PyAnnote,ES2004a
AMI,,2.1,Baseline,Coverage,0.69658,PyAnnote,ES2004a
AMI,,2.1,Baseline,DER,0.13443,PyAnnote,IS1009c
AMI,,2.1,Baseline,JER,0.14785,PyAnnote,IS1009c
AMI,,2.1,Baseline,Purity,0.85344,PyAnnote,IS1009c
AMI,,2.1,Baseline,Coverage,0.83142,PyAnnote,IS1009c
AMI,,2.1,Baseline,DER,0.30597,PyAnnote,EN2002a
AMI,,2.1,Baseline,JER,0.33314,PyAnnote,EN2002a
AMI,,2.1,Baseline,Purity,0.54857,PyAnnote,EN2002a
AMI,,2.1,Baseline,Coverage,0.53589,PyAnnote,EN2002a
AMI,,2.1,Baseline,DER,0.17009,PyAnnote,ES2004c
AMI,,2.1,Baseline,JER,0.18157,PyAnnote,ES2004c
AMI,,2.1,Baseline,Purity,0.76578,PyAnnote,ES2004c
AMI,,2.1,Baseline,Coverage,0.75479,PyAnnote,ES2004c
AMI,,2.1,Baseline,DER,0.27413,PyAnnote,TS3003d
AMI,,2.1,Baseline,JER,0.32147,PyAnnote,TS3003d
AMI,,2.1,Baseline,Purity,0.73856,PyAnnote,TS3003d
AMI,,2.1,Baseline,Coverage,0.72785,PyAnnote,TS3003d
AMI,,2.1,Baseline,DER,0.23365,PyAnnote,IS1009a
AMI,,2.1,Baseline,JER,0.37853,PyAnnote,IS1009a
AMI,,2.1,Baseline,Purity,0.71158,PyAnnote,IS1009a
AMI,,2.1,Baseline,Coverage,0.72198,PyAnnote,IS1009a
AMI,,2.1,Baseline,DER,0.24059,PyAnnote,EN2002c
AMI,,2.1,Baseline,JER,0.25082,PyAnnote,EN2002c
AMI,,2.1,Baseline,Purity,0.64962,PyAnnote,EN2002c
AMI,,2.1,Baseline,Coverage,0.60453,PyAnnote,EN2002c
AMI,,2.1,Baseline,DER,0.29568,PyAnnote,EN2002b
AMI,,2.1,Baseline,JER,0.32232,PyAnnote,EN2002b
AMI,,2.1,Baseline,Purity,0.58383,PyAnnote,EN2002b
AMI,,2.1,Baseline,Coverage,0.54339,PyAnnote,EN2002b
AMI,,2.1,Baseline,DER,0.20006,PyAnnote,IS1009d
AMI,,2.1,Baseline,JER,0.28899,PyAnnote,IS1009d
AMI,,2.1,Baseline,Purity,0.75129,PyAnnote,IS1009d
AMI,,2.1,Baseline,Coverage,0.74184,PyAnnote,IS1009d
AMI,,2.1,Baseline,DER,0.28223,PyAnnote,TS3003a
AMI,,2.1,Baseline,JER,0.67784,PyAnnote,TS3003a
AMI,,2.1,Baseline,Purity,0.80686,PyAnnote,TS3003a
AMI,,2.1,Baseline,Coverage,0.86638,PyAnnote,TS3003a
AMI,,2.1,Baseline,DER,0.1635,PyAnnote,ES2004b
AMI,,2.1,Baseline,JER,0.1782,PyAnnote,ES2004b
AMI,,2.1,Baseline,Purity,0.79254,PyAnnote,ES2004b
AMI,,2.1,Baseline,Coverage,0.78461,PyAnnote,ES2004b
AMI,,3.1,Baseline,DER,0.16299,PyAnnote,IS1009b
AMI,,3.1,Baseline,JER,0.17845,PyAnnote,IS1009b
AMI,,3.1,Baseline,Purity,0.78303,PyAnnote,IS1009b
AMI,,3.1,Baseline,Coverage,0.76531,PyAnnote,IS1009b
AMI,,3.1,Baseline,DER,0.33937,PyAnnote,EN2002d
AMI,,3.1,Baseline,JER,0.37535,PyAnnote,EN2002d
AMI,,3.1,Baseline,Purity,0.53484,PyAnnote,EN2002d
AMI,,3.1,Baseline,Coverage,0.49726,PyAnnote,EN2002d
AMI,,3.1,Baseline,DER,0.17285,PyAnnote,TS3003c
AMI,,3.1,Baseline,JER,0.17204,PyAnnote,TS3003c
AMI,,3.1,Baseline,Purity,0.87211,PyAnnote,TS3003c
AMI,,3.1,Baseline,Coverage,0.87079,PyAnnote,TS3003c
AMI,,3.1,Baseline,DER,0.24008,PyAnnote,ES2004d
AMI,,3.1,Baseline,JER,0.30471,PyAnnote,ES2004d
AMI,,3.1,Baseline,Purity,0.68924,PyAnnote,ES2004d
AMI,,3.1,Baseline,Coverage,0.68322,PyAnnote,ES2004d
AMI,,3.1,Baseline,DER,0.16577,PyAnnote,TS3003b
AMI,,3.1,Baseline,JER,0.17799,PyAnnote,TS3003b
AMI,,3.1,Baseline,Purity,0.87432,PyAnnote,TS3003b
AMI,,3.1,Baseline,Coverage,0.87141,PyAnnote,TS3003b
AMI,,3.1,Baseline,DER,0.26217,PyAnnote,ES2004a
AMI,,3.1,Baseline,JER,0.30249,PyAnnote,ES2004a
AMI,,3.1,Baseline,Purity,0.70486,PyAnnote,ES2004a
AMI,,3.1,Baseline,Coverage,0.69221,PyAnnote,ES2004a
AMI,,3.1,Baseline,DER,0.12918,PyAnnote,IS1009c
AMI,,3.1,Baseline,JER,0.15126,PyAnnote,IS1009c
AMI,,3.1,Baseline,Purity,0.86057,PyAnnote,IS1009c
AMI,,3.1,Baseline,Coverage,0.85402,PyAnnote,IS1009c
AMI,,3.1,Baseline,DER,0.31395,PyAnnote,EN2002a
AMI,,3.1,Baseline,JER,0.35327,PyAnnote,EN2002a
AMI,,3.1,Baseline,Purity,0.54926,PyAnnote,EN2002a
AMI,,3.1,Baseline,Coverage,0.53125,PyAnnote,EN2002a
